Phrase,Count,PMI
"('interact', 'with', 'the')",15,8.680262734877303
"('seen', 'in', 'the')",15,6.407143678499487
"('for', 'one', 's')",15,7.645041376987059
"('we', 'can', 'create')",15,8.892293354796308
"('and', 'those', 'who')",15,7.710007232417539
"('and', 'how', 'we')",15,6.865636253675326
"('and', 'use', 'it')",15,5.321550294981925
"('it', 'is', 'beneficial')",15,7.293435767390669
"('hours', 'of', 'school')",15,8.655011983
"('a', 'group', 'also')",15,8.356320241911824
"('of', 'factors', ',')",15,7.293438926040523
"('of', 'face', 'to')",15,5.201613612152123
"('additionally', 'it', 'can')",15,6.823688534138157
"('be', 'found', 'in')",15,8.377207693922117
"('to', 'lack', 'of')",15,5.443319508545407
"('the', 'influence', 'of')",15,6.197251631837688
"('but', 'there', 'are')",15,9.670911125441052
"('they', 'are', 'able')",15,9.843565756
"('an', 'extra', 'hour')",15,15.87984072494027
"('which', 'in', 'turn')",15,11.68302627175563
"('should', 'be', 'encouraged')",15,13.928922039614612
"('i', 'have', 'always')",15,10.674874396841961
"('participating', 'in', 'activities')",15,12.050579235210634
"('around', 'us', 'it')",15,9.929456097597239
"('an', 'optimistic', 'outlook')",15,17.507545035191885
"('those', 'who', 'do')",15,12.855015435289108
"('attend', 'classes', 'from')",15,13.890364065246121
"('and', 'the', 'potential')",15,3.1568232954897937
"('they', 'do', 'n')",15,13.878374486133243
"('major', 'impact', 'on')",15,13.850700538057954
"('try', 'to', 'do')",15,11.014217379291622
"('take', 'control', 'of')",15,10.667435226991064
"('try', 'something', 'new')",15,16.36158791538084
"('i', 'wanted', 'to')",15,10.59577117052212
"('variety', 'of', 'perspectives')",15,12.483688794374462
"('students', 'may', 'feel')",15,11.048511223821933
"('more', 'in', 'depth')",15,11.471414579027591
"('negative', 'first', 'impression')",15,16.285076554155722
"('physical', 'activity', 'and')",15,11.23679118740672
"('better', 'equipped', 'to')",15,13.022066324524111
"('both', 'good', 'and')",15,9.291107927
"('of', 'self', 'confidence')",15,10.618930266377124
"('three', 'year', 'program')",15,18.16786898007387
"('of', 'self', 'esteem')",15,11.682256201745954
"('the', 'world', 'of')",15,4.231831863547832
"('technology', 'has', 'been')",15,12.378724700396656
"('making', 'one', 's')",15,10.638802236338108
"('greater', 'understanding', 'of')",15,10.642523049571146
"('when', 'we', 'make')",15,9.383824202958081
"('phones', 'have', 'become')",15,12.457801565826514
"('can', 'give', 'us')",15,9.875463584845988
"('head', 'start', 'on')",15,16.697361473552778
"('can', 'shape', 'our')",15,10.129053878145953
"('away', 'from', 'their')",15,10.868173769365537
"('order', 'to', 'maximize')",15,12.965352921575228
"('our', 'self', 'esteem')",15,14.172547314919285
"('a', 'higher', 'level')",15,12.606735685900432
"('was', 'determined', 'to')",15,10.64489183223063
"('relying', 'on', 'the')",15,9.369673597278727
"('its', 'own', 'advantages')",15,13.999295350034739
"('ability', 'to', 'think')",15,11.480449853728544
"('leading', 'to', 'increased')",15,11.479458612776554
"('in', 'a', 'timely')",15,10.660743750417222
"('it', 's', 'easy')",15,11.37254993790727
"('participating', 'in', 'extracurricular')",15,14.189674844876297
"('we', 'must', 'be')",15,10.159898358936026
"('there', 'are', 'countless')",15,14.066970949905631
"('sense', 'of', 'responsibility')",15,12.135549115773031
"('serves', 'as', 'an')",15,12.45092743493921
"('a', 'profound', 'effect')",15,14.712448689417858
"('provide', 'a', 'great')",15,9.434021397105425
"('an', 'atmosphere', 'of')",15,10.25116501524382
"('necessary', 'steps', 'to')",15,12.193701209158778
"('a', 'well', 'rounded')",15,13.708739118335991
"('as', 'simple', 'as')",15,11.80955301283148
"('can', 'be', 'changed')",15,10.258994310255318
"('engage', 'in', 'activities')",15,11.470482489661293
"('classes', 'in', 'the')",15,4.3987802055648615
"('meet', 'new', 'people')",15,15.268862389977144
"('was', 'indeed', 'a')",15,10.770660893539684
"('student', 's', 'academic')",15,12.564088175986985
"('opportunity', 'to', 'develop')",15,9.712006028
"('our', 'character', 'is')",15,9.713058291
"('the', 'prevalence', 'of')",15,9.519179727
"('that', 'can', 'have')",15,4.489983879624901
"('maintaining', 'a', 'positive')",15,11.453592136549002
"('you', 'try', 'to')",15,9.517301016686993
"('taking', 'advantage', 'of')",15,11.159537638970782
"('the', 'potential', 'of')",15,3.7309336276151512
"('it', 'has', 'the')",15,4.087455676080694
"('it', 'may', 'seem')",15,12.174525422484077
"('reducing', 'the', 'amount')",15,12.700839567624477
"('it', 'helps', 'us')",15,10.360455891632071
"('in', 'spite', 'of')",15,10.901592944840715
"('from', 'home', 'can')",15,9.202669538062345
"('enabling', 'them', 'to')",15,11.180921143797747
"('can', 'help', 'improve')",15,10.385277533144631
"('this', 'allows', 'them')",15,11.221876132168706
"('step', 'back', 'and')",15,13.281864701663949
"('factor', 'in', 'achieving')",15,13.301449732386327
"('and', 'come', 'up')",15,9.230458158320495
"('be', 'applied', 'to')",15,9.771812983
"('additionally', 'students', 'may')",15,9.798104426315888
"('would', 'be', 'beneficial')",15,10.694386656673174
"('it', 's', 'essential')",15,9.281292193002201
"('already', 'mastered', 'you')",15,18.583942666211033
"('prove', 'to', 'be')",15,9.672277309
"('time', 'to', 'relax')",15,10.820015740347262
"('what', 'kind', 'of')",15,12.363580128222878
"('in', 'my', 'opinion')",15,11.393513991858807
"('focused', 'on', 'their')",15,10.471850820840153
"('focused', 'and', 'motivated')",15,12.687415975105825
"('based', 'on', 'their')",15,10.280230748298521
"('has', 'enabled', 'us')",15,14.667637961427566
"('may', 'find', 'themselves')",15,14.476650628372358
"('can', 'be', 'overwhelming')",15,11.124693218543726
"('problem', 'solving', 'abilities')",15,19.575850153877397
"('a', 'common', 'goal')",15,13.112056148127099
"('can', 'provide', 'the')",15,4.582491574876997
"('use', 'their', 'cell')",15,12.749148621854289
"('a', 'sign', 'of')",15,9.798583274
"('of', 'stress', 'and')",14,5.522606572654546
"('to', 'complete', 'tasks')",14,11.546111199932529
"('their', 'education', 'and')",14,6.599448701909374
"('time', 'to', 'complete')",14,8.577027276715228
"('to', 'take', 'action')",14,9.994302715686487
"('our', 'own', 'lives')",14,11.343725624418429
"('work', 'in', 'a')",14,4.405827623218933
"('s', 'self', 'esteem')",14,14.478240602997875
"('during', 'this', 'period')",14,14.465592322314198
"('access', 'to', 'more')",14,7.074485331020668
"('important', 'to', 'ensure')",14,8.141115482
"('a', 'reminder', 'that')",14,9.934882078369164
"('of', 'time', 'to')",14,2.5429246242296557
"('be', 'more', 'likely')",14,9.981558135
"('most', 'of', 'us')",14,8.604348574848913
"('their', 'time', 'and')",14,4.371402909199581
"('to', 'a', 'healthier')",14,6.549568984744177
"('making', 'our', 'own')",14,10.709796274548996
"('be', 'more', 'difficult')",14,8.660635752587758
"('is', 'often', 'said')",14,12.011154828451811
"('and', 'help', 'to')",14,2.322668274931651
"('in', 'many', 'aspects')",14,11.597029294863628
"('can', 'not', 'only')",14,8.667109040940765
"('kindness', 'can', 'have')",14,9.806100359217503
"('imagination', 'and', 'knowledge')",14,10.705237252193065
"('our', 'character', 'traits')",14,15.052864314969508
"('the', 'only', 'way')",14,8.615210321080738
"('when', 'trying', 'to')",14,8.689859464563696
"('is', 'also', 'an')",14,6.372833801644099
"('spend', 'more', 'time')",14,12.725729114634419
"('a', 'group', 'setting')",14,10.743218864176065
"('on', 'life', 'and')",14,4.91640074
"('for', 'instance', 'a')",14,8.077240170231214
"('that', 'they', 'have')",14,6.347287443285012
"('drama', 'and', 'art')",14,14.805411339966543
"('the', 'combination', 'of')",14,6.448403046155555
"('would', 'be', 'an')",14,8.100125664625438
"('the', 'debate', 'over')",14,12.171448532765261
"('their', 'child', 's')",14,12.76495092329695
"('to', 'success', 'it')",14,4.156564646521616
"('can', 'be', 'immensely')",14,11.562814330935609
"('learning', 'a', 'new')",14,8.113114208
"('a', 'curfew', 'could')",14,10.665541278264428
"('have', 'a', 'good')",14,7.709276137864684
"('the', 'advent', 'of')",14,9.860216644560111
"('learning', 'can', 'provide')",14,8.627412519694715
"('makes', 'it', 'easier')",14,14.772971152568854
"('lack', 'of', 'motivation')",14,12.012554469398125
"('become', 'more', 'confident')",14,14.435210583777849
"('might', 'not', 'have')",14,10.675538042934093
"('and', 'how', 'it')",14,5.073433439
"('opportunity', 'to', 'take')",14,8.104485633436909
"('we', 'can', 'be')",14,5.373627427332664
"('have', 'a', 'strong')",14,8.560753613154596
"('done', 'if', 'we')",14,14.187805530690557
"('students', 'can', 'be')",14,4.402942994157222
"('to', 'a', 'new')",14,3.9577528129819584
"('as', 'a', 'reminder')",14,10.485635265047314
"('students', 'it', 'is')",14,4.2868467668520225
"('and', 'make', 'it')",14,4.242851395527559
"('can', 'have', 'on')",14,4.985998775924372
"('is', 'often', 'a')",14,5.396352978658129
"('are', 'likely', 'to')",14,7.436654549379568
"('have', 'become', 'increasingly')",14,13.647772509470581
"('a', 'lasting', 'impression')",14,13.069510453161008
"('with', 'a', 'variety')",14,7.782643437023971
"('an', 'alternative', 'to')",14,10.241416965724348
"('create', 'a', 'sense')",14,10.239224648307975
"('our', 'lives', 'we')",14,10.49725862
"('extra', 'time', 'to')",14,8.221069010190405
"('become', 'an', 'increasingly')",14,13.841608153176917
"('of', 'the', 'learning')",14,3.1999660165347166
"('activities', 'can', 'help')",14,8.220646831
"('out', 'of', 'trouble')",14,13.847222330365767
"('the', 'world', 's')",14,7.027816264799753
"('rest', 'of', 'the')",14,6.784928517255878
"('believe', 'that', 'the')",14,6.890316044932852
"('students', 'on', 'the')",14,3.3259952780048607
"('more', 'confident', 'in')",14,10.482910217865417
"('work', 'and', 'determination')",14,10.324935512353125
"('nature', 'of', 'the')",14,6.939651112
"('been', 'linked', 'to')",14,13.306389839410294
"('out', 'of', 'our')",14,7.422992406806202
"('opportunity', 'to', 'grow')",14,10.433730878621073
"('stress', 'and', 'anxiety')",14,13.394058887495554
"('different', 'perspectives', 'and')",14,10.34262070923933
"('throughout', 'the', 'day')",14,10.446849718298004
"('been', 'found', 'to')",14,10.32516704644092
"('as', 'the', 'ability')",14,6.915485277968784
"('ownership', 'of', 'their')",14,10.47429290665297
"('of', 'self', 'worth')",14,12.099938422280356
"('a', 'large', 'amount')",14,13.216263499864667
"('start', 'on', 'their')",14,10.30818480986952
"('large', 'amount', 'of')",14,13.194078288454364
"('difference', 'in', 'the')",14,6.906053735033346
"('also', 'be', 'more')",14,6.984073732532757
"('of', 'the', 'primary')",14,7.419644053174132
"('you', 'will', 'never')",14,13.51108688213398
"('years', 'to', 'come')",14,10.207849471204746
"('their', 'phones', 'to')",14,7.028881404
"('to', 'try', 'something')",14,11.360184485746597
"('of', 'the', 'virus')",14,8.208139948
"('the', 'right', 'decision')",14,10.093811194532051
"('and', 'this', 'can')",14,3.056708336045581
"('rather', 'than', 'a')",14,10.572304412301339
"('sense', 'of', 'satisfaction')",14,12.857043301176795
"('learning', 'experience', 'and')",14,7.450015293469569
"('a', 'positive', 'first')",14,8.516229189
"('influenced', 'by', 'the')",14,10.053653292266183
"('students', 'as', 'they')",14,6.679548265178582
"('their', 'own', 'homes')",14,14.328936933807427
"('need', 'to', 'have')",14,6.678347512352296
"('that', 'you', 'have')",14,6.676065593440917
"('to', 'take', 'in')",14,3.8330077836531515
"('it', 'harder', 'for')",14,10.601131190578734
"('students', 'to', 'work')",14,5.176208844115244
"('shown', 'that', 'students')",14,10.029623921321743
"('in', 'the', 'late')",14,7.733872759650666
"('before', 'making', 'any')",14,14.415955092399983
"('can', 'be', 'helpful')",14,10.00921600112379
"('it', 'is', 'through')",14,6.652721564427829
"('with', 'a', 'negative')",14,7.383934107649132
"('younger', 'and', 'older')",14,12.715685447207633
"('experiences', 'such', 'as')",14,10.568170488092534
"('commitment', 'to', 'a')",14,6.736337496349904
"('not', 'be', 'available')",14,10.177498740279297
"('in', 'times', 'of')",14,6.7664333615590735
"('their', 'children', 'are')",14,10.171260078985803
"('are', 'always', 'doing')",14,14.005435547031286
"('high', 'school', 'and')",14,6.750436874389969
"('to', 'work', 'with')",14,5.0518717519554315
"('be', 'a', 'major')",14,8.447050983781033
"('is', 'an', 'incredibly')",14,10.151520837926952
"('to', 'decide', 'on')",14,8.463373864169164
"('much', 'may', 'be')",14,10.114807797079443
"('other', 'hand', 'a')",14,8.189835139
"('you', 'do', 'n')",14,14.107616962738234
"('has', 'been', 'found')",14,14.145617626110209
"('our', 'mistakes', 'and')",14,8.475348127581498
"('it', 'as', 'an')",14,5.469537716717099
"('can', 'help', 'a')",14,4.371379727941118
"('too', 'much', 'time')",14,14.16183166644414
"('during', 'the', 'school')",14,7.048635660721494
"('type', 'of', 'learning')",14,10.745938994528586
"('order', 'to', 'gain')",14,9.728313724
"('for', 'those', 'around')",14,10.75204785421749
"('has', 'been', 'linked')",14,17.12684041907958
"('they', 'may', 'also')",14,8.944327913266356
"('world', 'of', 'possibilities')",14,12.20519954734052
"('can', 'be', 'done')",14,9.387727624377519
"('has', 'many', 'benefits')",14,11.856031647734493
"('s', 'life', 'and')",14,6.039429456637521
"('true', 'that', 'the')",14,6.033940720578585
"('need', 'to', 'succeed')",14,11.243005916618362
"('beneficial', 'in', 'many')",14,9.378699661458263
"('the', 'material', 'and')",14,5.3452683849029015
"('gain', 'insight', 'into')",14,16.77770908
"('have', 'the', 'ability')",14,7.251131176299282
"('and', 'energy', 'to')",14,4.627229238
"('amount', 'of', 'energy')",14,11.669488405712691
"('never', 'giving', 'up')",14,16.91500974
"('students', 'to', 'have')",14,3.6059390168242444
"('of', 'which', 'are')",14,6.0141308541342084
"('evolved', 'over', 'time')",14,17.079644329330776
"('i', 'had', 'a')",14,7.649292538462056
"('an', 'act', 'of')",14,9.358725575932844
"('this', 'is', 'an')",14,6.056961098819286
"('will', 'never', 'grow')",14,16.51337748
"('making', 'the', 'decision')",14,8.718616113062787
"('success', 'having', 'a')",14,7.529104882184463
"('although', 'there', 'are')",14,12.51997629938349
"('despite', 'the', 'potential')",14,9.508164068801712
"('mastered', 'you', 'will')",14,16.067815702126193
"('of', 'individuals', 'who')",14,8.888872792012606
"('when', 'compared', 'to')",14,9.488811945625606
"('of', 'making', 'a')",14,4.579691423573905
"('the', 'course', 'of')",14,6.167725679534513
"('build', 'self', 'confidence')",14,16.160897135152688
"('and', 'access', 'to')",14,4.0825564581534906
"('younger', 'students', 'can')",14,9.407035748791102
"('from', 'all', 'over')",14,11.912937273489785
"('own', 'character', 'traits')",14,16.22457215100824
"('journey', 'to', 'success')",14,9.453456190471655
"('be', 'a', 'source')",14,8.917941717793397
"('it', ""'s"", 'not')",14,8.927081742549639
"('potential', 'advantages', 'and')",14,8.931257530770026
"('taking', 'into', 'account')",14,16.363023842323383
"('a', 'successful', 'and')",14,4.619046338758267
"('to', 'form', 'meaningful')",14,11.839354557862933
"('it', 'not', 'only')",14,9.001609721199394
"('the', 'benefits', 'and')",14,3.5956093975412458
"('valuable', 'insight', 'into')",14,17.419517439256463
"('spending', 'time', 'outdoors')",14,19.054685780634692
"('fear', 'of', 'failure')",14,12.350375326432381
"('significant', 'role', 'in')",14,12.349938179487161
"('attitude', 'is', 'an')",14,7.836520463630663
"('the', 'states', 'the')",14,5.674574551372807
"('the', 'chances', 'of')",14,7.580108725367381
"('able', 'to', 'stay')",14,9.141781085497762
"('the', 'likelihood', 'of')",14,9.144009610560701
"('students', 'have', 'access')",14,9.228905961614757
"('to', 'a', 'student')",14,3.9766793163235974
"('the', 'level', 'of')",14,5.730933627615144
"('to', 'keep', 'in')",14,5.700600170283337
"('my', 'own', 'experience')",14,11.757125343708125
"('stay', 'active', 'and')",14,11.22238467749223
"('can', 'make', 'us')",14,7.877226713499901
"('order', 'to', 'succeed')",14,11.17875655968442
"('instead', 'of', 'the')",14,5.690291643117803
"('can', 'also', 'give')",14,9.177686072523898
"('to', 'try', 'to')",14,5.679732046295328
"('lead', 'to', 'students')",14,5.6654639441468575
"('critical', 'thinking', 'skills')",14,18.902754711700823
"('our', 'understanding', 'of')",14,7.570218359989376
"('to', 'consider', 'both')",14,9.063888702888974
"('the', 'perception', 'of')",14,7.939651112
"('our', 'true', 'selves')",14,17.435791257444524
"('of', 'a', 'student')",14,4.640731105022759
"('that', 'a', 'person')",14,5.963338524
"('for', 'me', 'to')",14,5.634607046006643
"('understanding', 'of', 'a')",14,5.102112458226351
"('i', 'realized', 'that')",14,12.42295794839826
"('easier', 'than', 'ever')",14,17.75326312122872
"('us', 'to', 'think')",14,9.296544954220991
"('give', 'up', 'and')",14,9.096488987705705
"('we', 'all', 'have')",14,9.291197774016446
"('lack', 'of', 'social')",14,11.056857696014958
"('the', 'sense', 'of')",14,4.736834229054828
"('to', 'students', 'who')",14,5.1275616438347384
"('benefits', 'of', 'working')",14,9.077878325
"('referred', 'to', 'as')",14,11.062432670771646
"('having', 'the', 'right')",14,9.088722318
"('on', 'the', 'specific')",14,7.6262817339530855
"('guidance', 'and', 'support')",14,10.89552924292694
"('the', 'flip', 'side')",14,16.43049942468056
"('caused', 'by', 'the')",14,10.41382885651051
"('and', 'the', 'school')",14,1.7659085904111222
"('there', 'is', 'the')",14,4.14916917
"('famously', 'said', 'is')",14,15.611255926010891
"('and', 'stay', 'on')",14,6.312085285227525
"('different', 'cultures', 'and')",14,11.617480550469914
"('and', 'can', 'provide')",14,4.561992581561007
"('and', 'the', 'world')",14,3.558185857871557
"('almost', 'impossible', 'to')",14,15.556237485545768
"('of', 'their', 'comfort')",14,8.820850668049047
"('to', 'think', 'critically')",14,15.538766349319364
"('a', 'wider', 'range')",14,15.524563631287734
"('example', 'if', 'a')",14,8.819838243499632
"('how', 'to', 'be')",14,5.268555123018906
"('to', 'complete', 'the')",14,5.078707274312777
"('use', 'it', 'to')",14,5.1320731648572036
"('my', 'own', 'experiences')",14,12.641146057363375
"('of', 'our', 'comfort')",14,9.572604952826254
"('be', 'true', 'to')",14,6.2540230971075275
"('get', 'a', 'better')",14,9.641335514
"('become', 'a', 'better')",14,8.797737070881652
"('to', 'help', 'us')",14,6.2915442731626285
"('to', 'spend', 'time')",14,9.643858785
"('wider', 'range', 'of')",14,15.50237841987743
"('and', 'explore', 'the')",14,4.519814046999038
"('not', 'only', 'will')",14,11.97812528987481
"('changing', 'the', 'school')",14,9.655077889
"('also', 'provide', 'a')",14,7.166447831656463
"('ensure', 'that', 'they')",14,9.657900224944534
"('an', 'individual', 'can')",14,8.033102867
"('for', 'instance', 'when')",14,10.829714619506909
"('students', 'would', 'be')",14,7.687797656134528
"('members', 'of', 'the')",14,6.216360454785388
"('is', 'the', 'right')",14,6.236885315278585
"('the', 'time', 'and')",14,1.979719068443174
"('of', 'life', 'in')",14,4.106249002
"('have', 'a', 'powerful')",14,8.859349204211334
"('become', 'a', 'successful')",14,9.533686324716363
"('for', 'college', 'and')",14,6.186998944334071
"('additionally', 'it', 'could')",14,9.726031778
"('with', 'the', 'people')",14,4.579117808
"('effects', 'on', 'the')",14,7.509325587607236
"('impact', 'on', 'a')",14,7.118215668003089
"('a', 'four', 'year')",14,11.293051138357118
"('key', 'to', 'achieving')",14,10.755101138371735
"('may', 'be', 'done')",14,11.640160808662444
"('with', 'hard', 'work')",14,10.883675808190926
"('able', 'to', 'gain')",14,9.567435692150632
"('will', 'be', 'more')",14,8.286930274907007
"('many', 'successful', 'people')",14,12.19768855538289
"('save', 'money', 'on')",14,15.804049284444798
"('online', 'and', 'video')",13,11.322938343377633
"('the', 'world', 'it')",13,5.148245787113687
"('college', 'or', 'the')",13,7.016132013612825
"('control', 'over', 'the')",13,11.10384625287358
"('i', 'chose', 'to')",13,11.18286941558727
"('means', 'that', 'the')",13,7.137684309216091
"('are', 'a', 'variety')",13,7.900112502117608
"('other', 'hand', 'if')",13,12.241572750452278
"('also', 'a', 'great')",13,8.038158976947386
"('spending', 'time', 'with')",13,12.353222027167831
"('and', 'older', 'students')",13,8.041597056
"('that', 'we', 'may')",13,7.288158254833263
"('being', 'mindful', 'of')",13,12.101423777663026
"('students', 'academic', 'performance')",13,13.096248081778391
"('and', 'reduce', 'the')",13,5.020761745913767
"('range', 'of', 'benefits')",13,11.067536380452118
"('of', 'an', 'individual')",13,7.1378235421678795
"('being', 'yourself', 'is')",13,11.068277585787534
"('support', 'and', 'guidance')",13,10.788614039010433
"('order', 'to', 'determine')",13,11.448561923495653
"('several', 'factors', 'that')",13,12.33587867915412
"('attitude', 'can', 'also')",13,8.099986656400247
"('in', 'the', 'context')",13,7.882796460163746
"('primarily', 'due', 'to')",13,12.294347621652921
"('participate', 'in', 'activities')",13,11.151556882935456
"('and', 'out', 'of')",13,4.251675757591009
"('and', 'there', 'are')",13,5.108854297746156
"('their', 'own', 'schedule')",13,12.743974433086276
"('to', 'determine', 'if')",13,10.776393302531453
"('used', 'in', 'the')",13,5.078520931038113
"('are', 'capable', 'of')",13,10.732433306135814
"('major', 'role', 'in')",13,13.229261074326171
"('is', 'possible', 'that')",13,7.880469648
"('their', 'school', 'work')",13,8.258397260378047
"('some', 'argue', 'that')",13,12.736056879265625
"('this', 'could', 'include')",13,13.19007678863862
"('a', 'different', 'perspective')",13,11.227542372511525
"('when', 'a', 'student')",13,7.308475562
"('the', 'door', 'to')",13,8.089249651944442
"('is', 'n', 't')",13,12.717479718353637
"('such', 'as', 'increased')",13,11.11247169746196
"('is', 'especially', 'true')",13,12.690121310338093
"('they', 'can', 'provide')",13,7.774391067755531
"('of', 'social', 'media')",13,12.123274094984012
"('one', 's', 'goals')",13,10.430692134948991
"('helps', 'to', 'build')",13,10.613825300653069
"('around', 'us', 'and')",13,8.026030086971176
"('is', 'made', 'up')",13,10.545032031039089
"('between', 'the', 'two')",13,10.970268150278986
"('looking', 'for', 'a')",13,8.180542673705048
"('that', 'not', 'all')",13,8.135774906970425
"('has', 'to', 'offer')",13,8.140096339161374
"('concept', 'of', 'a')",13,7.353345537109959
"('a', 'major', 'role')",13,12.86321699781616
"('a', 'difficult', 'situation')",13,10.62692539250737
"('well', 'as', 'providing')",13,12.159037692918577
"('technology', 'continues', 'to')",13,12.48110626020491
"('of', 'a', 'group')",13,5.353345537109959
"('for', 'example', 'an')",13,7.969017248959737
"('to', 'become', 'better')",13,8.004584866855687
"('the', 'journey', 'to')",13,5.357445762894017
"('field', 'of', 'study')",13,12.83956318084223
"('to', 'find', 'success')",13,7.975806713893135
"('too', 'low', 'and')",13,12.766707212831072
"('has', 'also', 'had')",13,10.933106316606366
"('solutions', 'to', 'problems')",13,12.49586763827401
"('to', 'the', 'idea')",13,5.095704674081745
"('should', 'be', 'carefully')",13,12.836127943942753
"('overall', 'technology', 'has')",13,12.790594920596817
"('or', 'any', 'other')",13,10.607801453523393
"('time', ',', 'the')",13,3.967557296618537
"('three', 'years', 'is')",13,12.57031399654835
"('has', 'proven', 'to')",13,11.348598372714381
"('relationships', 'with', 'peers')",13,12.882722695916051
"('and', 'drama', 'classes')",13,12.14161215836231
"('their', 'future', 'career')",13,11.288152625305592
"('of', 'allowing', 'students')",13,7.210027943558245
"('the', 'purpose', 'of')",13,7.021497551593178
"('is', 'believed', 'to')",13,8.221680401506092
"('to', 'learn', 'the')",13,3.4808628057119577
"('connect', 'with', 'people')",13,12.411839431028362
"('relationships', 'with', 'those')",13,11.238439104259697
"('to', 'do', 'your')",13,7.918525633278094
"('they', 'may', 'have')",13,8.104228756
"('levels', 'of', 'stress')",13,12.43301702
"('many', 'benefits', 'to')",13,7.928665864148698
"(',', 'your', 'brain')",13,12.435955371787717
"('furthermore', 'it', 'can')",13,7.935207737989408
"('of', 'a', 'successful')",13,5.086241466967117
"('be', 'a', 'challenge')",13,7.936557395960747
"('the', 'time', ',')",13,3.967557296618537
"('those', 'looking', 'to')",13,10.53017971105385
"('their', 'educational', 'goals')",13,11.239493173204359
"('students', 'and', 'parents')",13,7.260538877664118
"('number', 'of', 'benefits')",13,10.988366167018512
"('all', 'aspects', 'of')",13,11.275641223606932
"('that', 'counts', 'this')",13,12.623467774829553
"('to', 'have', 'more')",13,4.071994844723477
"('themselves', 'and', 'their')",13,7.344806869794809
"('a', 'better', 'place')",13,10.534420309622579
"('of', 'having', 'to')",13,3.400004466857652
"('effects', 'of', 'technology')",13,10.536348806228546
"('how', 'much', 'may')",13,12.762840198854686
"('with', 'their', 'studies')",13,9.193070356194788
"('them', 'to', 'be')",13,4.256373065973541
"('it', 'allows', 'them')",13,9.657638931
"('willingness', 'to', 'take')",13,11.974850353020319
"('a', 'career', 'before')",13,9.640217471491852
"('rest', 'and', 'relaxation')",13,15.50651178
"('and', 'gain', 'a')",13,4.880518540821782
"('get', 'the', 'most')",13,9.633648788956677
"('understanding', 'of', 'what')",13,9.616777637
"('there', 'is', 'evidence')",13,11.967815607009232
"('ask', 'questions', 'and')",13,15.622044075612163
"('to', 'access', 'a')",13,4.571936797772636
"('of', 'learning', 'from')",13,6.203773363008452
"('context', 'of', 'the')",13,7.4945671722434355
"('be', 'a', 'valuable')",13,7.504365175642832
"('after', 'researching', 'the')",13,11.932907622775058
"('top', 'of', 'their')",13,9.526075449
"('take', 'time', 'to')",13,6.183036281858492
"('however', 'there', 'is')",13,8.877883102
"('to', 'take', 'time')",13,6.183036281858492
"('time', 'to', 'rest')",13,9.512281527
"('can', 'act', 'as')",13,9.510692950754148
"('informed', 'decision', 'about')",13,16.096972480001725
"('of', 'the', 'students')",13,1.4465887155359454
"('an', 'extended', 'period')",13,16.147095189886315
"('helped', 'me', 'to')",13,11.92711306
"('great', 'example', 'of')",13,9.474461520849324
"('the', 'majority', 'of')",13,9.473193521450874
"('as', 'a', 'tool')",13,8.783773472
"('up', 'a', 'world')",13,8.778514405267245
"('it', 'is', 'therefore')",13,8.927676996
"('contributed', 'to', 'the')",13,7.687151208373102
"('ability', 'to', 'work')",13,8.703581023334905
"('however', 'it', 'can')",13,6.348599264424692
"('be', 'based', 'on')",13,9.743170984004806
"('in', 'their', 'chosen')",13,9.740656649190804
"('to', 'put', 'in')",13,6.345523837014568
"('the', 'medieval', 'period')",13,15.082859976655346
"('aspects', 'of', 'our')",13,9.715409801462663
"('for', 'younger', 'students')",13,9.713698354025844
"('be', 'viewed', 'as')",13,11.991873287393407
"('this', 'can', 'also')",13,6.320427291588871
"('long', 'term', 'success')",13,15.235453932599352
"('that', 'we', 'have')",13,6.310700823484353
"('enabled', 'me', 'to')",13,11.980884320078477
"('was', 'n', 't')",13,15.278194672828118
"('am', 'confident', 'that')",13,15.339480915834319
"('benefit', 'from', 'having')",13,11.980701062594914
"('it', 'is', 'impossible')",13,9.694086367913648
"('of', 'technology', 'on')",13,6.280662346252491
"('and', 'help', 'us')",13,6.274570525819925
"('we', 'may', 'not')",13,8.764640830111922
"('and', 'that', 'it')",13,1.9805834765800796
"('different', 'from', 'the')",13,6.270039051141701
"('too', 'high', 'and')",13,9.662735284415291
"('detrimental', 'effect', 'on')",13,15.469033283078268
"(',', 'there', 'was')",13,8.776759032542095
"('to', 'be', 'in')",13,1.3869936597611314
"('greater', 'success', 'in')",13,9.442125847395474
"('students', 'need', 'to')",13,6.352939943651208
"('the', 'flexibility', 'to')",13,5.874236760973595
"('worth', 'noting', 'that')",13,18.581474995077933
"('may', 'argue', 'that')",13,11.717295951156963
"('wonderful', 'how', 'much')",13,19.221526431249163
"('the', 'courage', 'and')",13,5.6736630752915005
"('seeking', 'multiple', 'opinions')",13,19.309076859605373
"('so', 'it', 's')",13,9.249194676
"('help', 'to', 'create')",13,7.616921598623058
"('to', 'research', 'and')",13,4.722975821786733
"('as', 'students', 'are')",13,5.772324389052812
"('that', 'it', 'allows')",13,7.576971025794215
"('to', 'a', 'specific')",13,5.758155606555597
"('lead', 'to', 'decreased')",13,11.741879049832729
"('additionally', 'there', 'is')",13,9.146521493993752
"('it', 'is', 'easy')",13,9.227910019643005
